id;hour;date;month;datetime;timezone;source;destination;cab_type;product_id;name;price;distance 
1545040205478;9;17;12;'2018-12-17 09:50:05';America/New_York;'Beacon Hill';'Boston University';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';27.5;227
15446745059790000;4;13;12;'2018-12-13 04:15:05';America/New_York;'Beacon Hill';'Boston University';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;9.5;227
1543413983361;14;28;11;'2018-11-28 14:06:23';America/New_York;'Theatre District';'Northeastern University';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;181
15434761758270000;7;29;11;'2018-11-29 07:22:55';America/New_York;'Theatre District';'Northeastern University';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;17.0;181
1543462507861;3;29;11;'2018-11-29 03:35:07';America/New_York;'Theatre District';'Northeastern University';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.5;181
154389317862;3;4;12;'2018-12-04 03:12:58';America/New_York;'Theatre District';'Northeastern University';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;8.5;181
15435580815170000;6;30;11;'2018-11-30 06:08:01';America/New_York;'Theatre District';'Northeastern University';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;8.5;181
15450906050770000;23;17;12;'2018-12-17 23:50:05';America/New_York;'Theatre District';'Northeastern University';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;13.0;181
1543526881846;21;29;11;'2018-11-29 21:28:01';America/New_York;'Theatre District';'Northeastern University';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';24.0;181
1544963414436;12;16;12;'2018-12-16 12:30:14';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft_plus;'Lyft XL';16.5;236
1543867382621;20;3;12;'2018-12-03 20:03:02';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft_line;Shared;7.0;236
15432596499130000;19;26;11;'2018-11-26 19:14:09';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft_lux;'Lux Black';22.5;236
1543864676181;19;3;12;'2018-12-03 19:17:56';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft;Lyft;10.5;236
1545021011957;4;17;12;'2018-12-17 04:30:11';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft_premier;Lux;16.5;236
1543738085245;8;2;12;'2018-12-02 08:08:05';America/New_York;'Haymarket Square';'Back Bay';Lyft;lyft_luxsuv;'Lux Black XL';32.5;236
15434112863960000;13;28;11;'2018-11-28 13:21:26';America/New_York;'Haymarket Square';'Theatre District';Lyft;lyft_line;Shared;3.0;125
1543843976426;13;3;12;'2018-12-03 13:32:56';America/New_York;'Haymarket Square';'Theatre District';Lyft;lyft;Lyft;7.0;125
15434510187030000;0;29;11;'2018-11-29 00:23:38';America/New_York;'Haymarket Square';'Theatre District';Lyft;lyft_premier;Lux;13.5;125
15435553871460000;5;30;11;'2018-11-30 05:23:07';America/New_York;'Haymarket Square';'Theatre District';Lyft;lyft_plus;'Lyft XL';10.5;125
15448644038860000;9;15;12;'2018-12-15 09:00:03';America/New_York;'Haymarket Square';'Theatre District';Lyft;lyft_lux;'Lux Black';16.5;125
1543747082803;10;2;12;'2018-12-02 10:38:02';America/New_York;'Financial District';'South Station';Lyft;lyft_line;Shared;5.0;44
15438517827090000;15;3;12;'2018-12-03 15:43:02';America/New_York;'Financial District';'South Station';Lyft;lyft;Lyft;7.0;44
15449991054060000;22;16;12;'2018-12-16 22:25:05';America/New_York;'Financial District';'South Station';Lyft;lyft_plus;'Lyft XL';9.0;44
15432618095270000;19;26;11;'2018-11-26 19:50:09';America/New_York;'Financial District';'South Station';Lyft;lyft_luxsuv;'Lux Black XL';26.0;44
15438472823520000;14;3;12;'2018-12-03 14:28:02';America/New_York;'Financial District';'South Station';Lyft;lyft_premier;Lux;11.0;44
1543695780684;20;1;12;'2018-12-01 20:23:00';America/New_York;'Financial District';'South Station';Lyft;lyft_lux;'Lux Black';16.5;44
15438769842290000;22;3;12;'2018-12-03 22:43:04';America/New_York;'Financial District';'Northeastern University';Lyft;lyft;Lyft;11.0;343
1545116403695;7;18;12;'2018-12-18 07:00:03';America/New_York;'Financial District';'Northeastern University';Lyft;lyft_plus;'Lyft XL';19.5;343
1544826013168;22;14;12;'2018-12-14 22:20:13';America/New_York;'Financial District';'Northeastern University';Lyft;lyft_premier;Lux;22.5;343
1544809813185;17;14;12;'2018-12-14 17:50:13';America/New_York;'Financial District';'Northeastern University';Lyft;lyft_line;Shared;9.0;343
1543580581762;12;30;11;'2018-11-30 12:23:01';America/New_York;'Financial District';'Northeastern University';Lyft;lyft_luxsuv;'Lux Black XL';34.0;343
1543692179631;19;1;12;'2018-12-01 19:22:59';America/New_York;'Financial District';'Northeastern University';Lyft;lyft_lux;'Lux Black';26.0;343
1543438748131;20;28;11;'2018-11-28 20:59:08';America/New_York;'West End';'South Station';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';29.5;214
15433092221520000;9;27;11;'2018-11-27 09:00:22';America/New_York;'West End';'South Station';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;19.5;214
1543228509581;10;26;11;'2018-11-26 10:35:09';America/New_York;'West End';'South Station';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;15.0;214
1543306522274;8;27;11;'2018-11-27 08:15:22';America/New_York;'West End';'South Station';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;214
1543648678893;7;1;12;'2018-12-01 07:17:58';America/New_York;'West End';'South Station';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;8.5;214
1543399883333;10;28;11;'2018-11-28 10:11:23';America/New_York;'West End';'South Station';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;9.0;214
15432679295170000;21;26;11;'2018-11-26 21:32:09';America/New_York;'West End';'South Station';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.5;214
1543725778934;4;2;12;'2018-12-02 04:42:58';America/New_York;Fenway;'West End';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;10.0;272
1544935212549;4;16;12;'2018-12-16 04:40:12';America/New_York;Fenway;'West End';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;17.0;272
15444071205280000;1;10;12;'2018-12-10 01:58:40';America/New_York;Fenway;'West End';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;19.5;272
1544916913293;23;15;12;'2018-12-15 23:35:13';America/New_York;Fenway;'West End';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';31.5;272
1543315523596;10;27;11;'2018-11-27 10:45:23';America/New_York;Fenway;'West End';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;272
15447153130770000;15;13;12;'2018-12-13 15:35:13';America/New_York;Fenway;'West End';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;8.0;272
15434524278180000;0;29;11;'2018-11-29 00:47:07';America/New_York;Fenway;'West End';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;10.0;272
15433130022;10;27;11;'2018-11-27 10:03:22';America/New_York;'South Station';'Theatre District';Lyft;lyft;Lyft;7.0;122
15450957079060000;1;18;12;'2018-12-18 01:15:07';America/New_York;'South Station';'Theatre District';Lyft;lyft_line;Shared;3.0;122
1543358185285;22;27;11;'2018-11-27 22:36:25';America/New_York;'South Station';'Theatre District';Lyft;lyft_lux;'Lux Black';16.5;122
15450960107230000;1;18;12;'2018-12-18 01:20:10';America/New_York;'South Station';'Theatre District';Lyft;lyft_premier;Lux;13.5;122
154334252225;18;27;11;'2018-11-27 18:15:22';America/New_York;'South Station';'Theatre District';Lyft;lyft_plus;'Lyft XL';10.5;122
15447927091180000;13;14;12;'2018-12-14 13:05:09';America/New_York;'South Station';'Theatre District';Lyft;lyft_luxsuv;'Lux Black XL';27.5;122
15435100776620000;16;29;11;'2018-11-29 16:47:57';America/New_York;'Financial District';'Haymarket Square';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;7.5;125
15433594423520000;22;27;11;'2018-11-27 22:57:22';America/New_York;'Financial District';'Haymarket Square';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';26.5;125
1543673882566;14;1;12;'2018-12-01 14:18:02';America/New_York;'Financial District';'Haymarket Square';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;7.5;125
15434479281480000;23;28;11;'2018-11-28 23:32:08';America/New_York;'Financial District';'Haymarket Square';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;16.0;125
1543490580599;11;29;11;'2018-11-29 11:23:00';America/New_York;'Financial District';'Haymarket Square';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;11.5;125
1543256769957;18;26;11;'2018-11-26 18:26:09';America/New_York;'Financial District';'Haymarket Square';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;7.5;125
1543299863635;6;27;11;'2018-11-27 06:24:23';America/New_York;'Financial District';'Haymarket Square';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;125
1544678410596;5;13;12;'2018-12-13 05:20:10';America/New_York;'West End';'North End';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;6.5;123
1544961609456;12;16;12;'2018-12-16 12:00:09';America/New_York;'West End';'North End';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;7.5;123
15433086833380000;8;27;11;'2018-11-27 08:51:23';America/New_York;'West End';'North End';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;11.5;123
15435994775070000;17;30;11;'2018-11-30 17:37:57';America/New_York;'West End';'North End';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;15.0;123
1543623788978;0;1;12;'2018-12-01 00:23:08';America/New_York;'West End';'North End';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;123
1545126009881;9;18;12;'2018-12-18 09:40:09';America/New_York;'West End';'North End';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;7.5;123
1543696986532;20;1;12;'2018-12-01 20:43:06';America/New_York;'West End';'North End';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';27.5;123
154330040342;6;27;11;'2018-11-27 06:33:23';America/New_York;'North Station';'Boston University';Lyft;lyft_premier;Lux;19.5;315
15438991821040000;4;4;12;'2018-12-04 04:53:02';America/New_York;'North Station';'Boston University';Lyft;lyft_lux;'Lux Black';27.5;315
15446739018960000;4;13;12;'2018-12-13 04:05:01';America/New_York;'North Station';'Boston University';Lyft;lyft_plus;'Lyft XL';16.5;315
1543791779285;23;2;12;'2018-12-02 23:02:59';America/New_York;'North Station';'Boston University';Lyft;lyft;Lyft;10.5;315
154382688212;8;3;12;'2018-12-03 08:48:02';America/New_York;'North Station';'Boston University';Lyft;lyft_line;Shared;5.0;315
1544694310684;9;13;12;'2018-12-13 09:45:10';America/New_York;'North Station';'Boston University';Lyft;lyft_luxsuv;'Lux Black XL';32.5;315
1544849105855;4;15;12;'2018-12-15 04:45:05';America/New_York;'Back Bay';'Boston University';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;7.0;141
1544902210796;19;15;12;'2018-12-15 19:30:10';America/New_York;'Back Bay';'Boston University';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;141
1543410847955;13;28;11;'2018-11-28 13:14:07';America/New_York;'Back Bay';'Boston University';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;13.0;141
15438691844910000;20;3;12;'2018-12-03 20:33:04';America/New_York;'Back Bay';'Boston University';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.0;141
15433479231140000;19;27;11;'2018-11-27 19:45:23';America/New_York;'Back Bay';'Boston University';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;8.0;141
1545031810349;7;17;12;'2018-12-17 07:30:10';America/New_York;'Back Bay';'Boston University';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;16.5;141
15451527117020000;17;18;12;'2018-12-18 17:05:11';America/New_York;'Back Bay';'Boston University';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';27.0;141
1544792710474;13;14;12;'2018-12-14 13:05:10';America/New_York;'Haymarket Square';'Beacon Hill';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;17.5;136
15448206103880000;20;14;12;'2018-12-14 20:50:10';America/New_York;'Haymarket Square';'Beacon Hill';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;136
1545018606841;3;17;12;'2018-12-17 03:50:06';America/New_York;'Haymarket Square';'Beacon Hill';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';26.0;136
15434073858960000;12;28;11;'2018-11-28 12:16:25';America/New_York;'Haymarket Square';'Beacon Hill';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;7.5;136
1543725778783;4;2;12;'2018-12-02 04:42:58';America/New_York;'Haymarket Square';'Beacon Hill';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;8.0;136
1543816378051;5;3;12;'2018-12-03 05:52:58';America/New_York;'Haymarket Square';'Beacon Hill';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;13.0;136
1543782479065;20;2;12;'2018-12-02 20:27:59';America/New_York;'Theatre District';'South Station';Lyft;lyft_plus;'Lyft XL';9.0;59
15435460788840000;2;30;11;'2018-11-30 02:47:58';America/New_York;'Theatre District';'South Station';Lyft;lyft_luxsuv;'Lux Black XL';27.5;59
1544988604313;19;16;12;'2018-12-16 19:30:04';America/New_York;'Theatre District';'South Station';Lyft;lyft_line;Shared;3.0;59
1543286004004;2;27;11;'2018-11-27 02:33:24';America/New_York;'Theatre District';'South Station';Lyft;lyft;Lyft;7.0;59
1543289783322;3;27;11;'2018-11-27 03:36:23';America/New_York;'Theatre District';'South Station';Lyft;lyft_lux;'Lux Black';16.5;59
154506301174;16;17;12;'2018-12-17 16:10:11';America/New_York;'Theatre District';'South Station';Lyft;lyft_premier;Lux;10.5;59
1543591380446;15;30;11;'2018-11-30 15:23:00';America/New_York;'Haymarket Square';'North Station';Lyft;lyft_lux;'Lux Black';16.5;53
15449511095780000;9;16;12;'2018-12-16 09:05:09';America/New_York;'Haymarket Square';'North Station';Lyft;lyft_luxsuv;'Lux Black XL';27.5;53
15448713045970000;10;15;12;'2018-12-15 10:55:04';America/New_York;'Haymarket Square';'North Station';Lyft;lyft_premier;Lux;10.5;53
15438319813620000;10;3;12;'2018-12-03 10:13:01';America/New_York;'Haymarket Square';'North Station';Lyft;lyft_line;Shared;5.0;53
15434391080580000;21;28;11;'2018-11-28 21:05:08';America/New_York;'Haymarket Square';'North Station';Lyft;lyft;Lyft;7.0;53
15451605067030000;19;18;12;'2018-12-18 19:15:06';America/New_York;'Haymarket Square';'North Station';Lyft;lyft_plus;'Lyft XL';9.0;53
1544891411066;16;15;12;'2018-12-15 16:30:11';America/New_York;'North End';'Beacon Hill';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;19.5;179
15446760118880000;4;13;12;'2018-12-13 04:40:11';America/New_York;'Northeastern University';'Back Bay';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;12.5;164
1544855703805;6;15;12;'2018-12-15 06:35:03';America/New_York;'South Station';'Back Bay';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;12.0;344
1543311562059;9;27;11;'2018-11-27 09:39:22';America/New_York;'South Station';'Back Bay';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;344
15432869021420000;2;27;11;'2018-11-27 02:48:22';America/New_York;'South Station';'Back Bay';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;27.0;344
1543697579617;20;1;12;'2018-12-01 20:52:59';America/New_York;'South Station';'Back Bay';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;12.5;344
15438895791240000;2;4;12;'2018-12-04 02:12:59';America/New_York;'South Station';'Back Bay';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';34.0;344
1544672399302;3;13;12;'2018-12-13 03:39:59';America/New_York;'South Station';'Back Bay';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;12.5;344
1544769311461;6;14;12;'2018-12-14 06:35:11';America/New_York;'South Station';'Back Bay';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;20.5;344
15449079110380000;21;15;12;'2018-12-15 21:05:11';America/New_York;'North Station';'South Station';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;10.0;217
1544804709756;16;14;12;'2018-12-14 16:25:09';America/New_York;'Boston University';'Theatre District';Lyft;lyft_luxsuv;'Lux Black XL';34.0;296
1544830508399;23;14;12;'2018-12-14 23:35:08';America/New_York;'Boston University';'Theatre District';Lyft;lyft;Lyft;11.0;296
15433101223280000;9;27;11;'2018-11-27 09:15:22';America/New_York;'Boston University';'Theatre District';Lyft;lyft_lux;'Lux Black';26.0;296
1545063314746;16;17;12;'2018-12-17 16:15:14';America/New_York;'Boston University';'Theatre District';Lyft;lyft_plus;'Lyft XL';16.5;296
154341264979;13;28;11;'2018-11-28 13:44:09';America/New_York;'Boston University';'Theatre District';Lyft;lyft_premier;Lux;19.5;296
1543456388225;1;29;11;'2018-11-29 01:53:08';America/New_York;'Boston University';'Theatre District';Lyft;lyft_line;Shared;7.0;296
1543442528169;22;28;11;'2018-11-28 22:02:08';America/New_York;'West End';'Haymarket Square';Lyft;lyft_premier;Lux;11.0;76
1544934011516;4;16;12;'2018-12-16 04:20:11';America/New_York;'North End';'North Station';Lyft;lyft_premier;Lux;11.0;101
1544750412401;1;14;12;'2018-12-14 01:20:12';America/New_York;'West End';'Haymarket Square';Lyft;lyft_plus;'Lyft XL';9.0;76
1543608785605;20;30;11;'2018-11-30 20:13:05';America/New_York;'West End';'Haymarket Square';Lyft;lyft_luxsuv;'Lux Black XL';26.0;76
154345270776;0;29;11;'2018-11-29 00:51:47';America/New_York;'North End';'North Station';Lyft;lyft_line;Shared;3.5;101
15434560288580000;1;29;11;'2018-11-29 01:47:08';America/New_York;'North End';'North Station';Lyft;lyft_lux;'Lux Black';16.5;101
1543390422806;7;28;11;'2018-11-28 07:33:42';America/New_York;'West End';'Haymarket Square';Lyft;lyft;Lyft;7.0;76
15434484679;23;28;11;'2018-11-28 23:41:07';America/New_York;'North End';'North Station';Lyft;lyft_luxsuv;'Lux Black XL';26.0;101
1544766003475;5;14;12;'2018-12-14 05:40:03';America/New_York;'West End';'Haymarket Square';Lyft;lyft_lux;'Lux Black';16.5;76
1543411885164;13;28;11;'2018-11-28 13:31:25';America/New_York;'West End';'Haymarket Square';Lyft;lyft_line;Shared;3.5;76
1545001212895;23;16;12;'2018-12-16 23:00:12';America/New_York;'North End';'North Station';Lyft;lyft;Lyft;7.0;101
1544872510095;11;15;12;'2018-12-15 11:15:10';America/New_York;'North End';'North Station';Lyft;lyft_plus;'Lyft XL';11.0;101
154354098101;1;30;11;'2018-11-30 01:23:01';America/New_York;'Theatre District';'Haymarket Square';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;14.0;161
1543433528085;19;28;11;'2018-11-28 19:32:08';America/New_York;'Theatre District';'Haymarket Square';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.5;161
1545090911856;23;17;12;'2018-12-17 23:55:11';America/New_York;'Theatre District';'Haymarket Square';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;8.5;161
154341758445;15;28;11;'2018-11-28 15:06:24';America/New_York;'Theatre District';'Haymarket Square';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;8.5;161
15434427079420000;22;28;11;'2018-11-28 22:05:07';America/New_York;'Theatre District';'Haymarket Square';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';27.0;161
1543415527945;14;28;11;'2018-11-28 14:32:07';America/New_York;'Theatre District';'Haymarket Square';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;18.5;161
1543277714332;0;27;11;'2018-11-27 00:15:14';America/New_York;'Theatre District';'Haymarket Square';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;161
1543414884675;14;28;11;'2018-11-28 14:21:24';America/New_York;'West End';'Northeastern University';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;11.5;308
15438523762370000;15;3;12;'2018-12-03 15:52:56';America/New_York;'West End';'Northeastern University';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';31.5;308
1543345042721;18;27;11;'2018-11-27 18:57:22';America/New_York;'West End';'Northeastern University';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;11.5;308
1543456121522;1;29;11;'2018-11-29 01:48:41';America/New_York;'West End';'Northeastern University';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;25.0;308
1543689482119;18;1;12;'2018-12-01 18:38:02';America/New_York;'West End';'Northeastern University';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;308
1543239850762;13;26;11;'2018-11-26 13:44:10';America/New_York;'West End';'Northeastern University';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;18.5;308
1543356562946;22;27;11;'2018-11-27 22:09:22';America/New_York;'West End';'Northeastern University';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;9.0;308
1544753408155;2;14;12;'2018-12-14 02:10:08';America/New_York;'Haymarket Square';'Back Bay';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;26.0;379
15435940853840000;16;30;11;'2018-11-30 16:08:05';America/New_York;'Haymarket Square';'Back Bay';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;13.0;379
1544771708092;7;14;12;'2018-12-14 07:15:08';America/New_York;'Haymarket Square';'Back Bay';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;14.0;379
15450141141180000;2;17;12;'2018-12-17 02:35:14';America/New_York;'Haymarket Square';'Back Bay';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;14.0;379
15434217849;16;28;11;'2018-11-28 16:16:24';America/New_York;'Haymarket Square';'Back Bay';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';36.0;379
1543411582669;13;28;11;'2018-11-28 13:26:22';America/New_York;'Haymarket Square';'Back Bay';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;24.0;379
1545044407154;11;17;12;'2018-12-17 11:00:07';America/New_York;'Haymarket Square';'Back Bay';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;379
1544728507373;19;13;12;'2018-12-13 19:15:07';America/New_York;Fenway;'Beacon Hill';Lyft;lyft_lux;'Lux Black';22.5;239
1544846112349;3;15;12;'2018-12-15 03:55:12';America/New_York;Fenway;'Beacon Hill';Lyft;lyft_luxsuv;'Lux Black XL';32.5;239
1543702684552;22;1;12;'2018-12-01 22:18:04';America/New_York;Fenway;'Beacon Hill';Lyft;lyft_line;Shared;7.0;239
1545032407485;7;17;12;'2018-12-17 07:40:07';America/New_York;Fenway;'Beacon Hill';Lyft;lyft;Lyft;10.5;239
1544408018168;2;10;12;'2018-12-10 02:13:38';America/New_York;Fenway;'Beacon Hill';Lyft;lyft_premier;Lux;16.5;239
15450474078;11;17;12;'2018-12-17 11:50:07';America/New_York;Fenway;'Beacon Hill';Lyft;lyft_plus;'Lyft XL';13.5;239
15449175164970000;23;15;12;'2018-12-15 23:45:16';America/New_York;'Beacon Hill';Fenway;Lyft;lyft_line;Shared;7.0;243
1543325242339;13;27;11;'2018-11-27 13:27:22';America/New_York;'Beacon Hill';Fenway;Lyft;lyft_premier;Lux;16.5;243
15435106841420000;16;29;11;'2018-11-29 16:58:04';America/New_York;'Beacon Hill';Fenway;Lyft;lyft_plus;'Lyft XL';16.5;243
1544683809302;6;13;12;'2018-12-13 06:50:09';America/New_York;'Beacon Hill';Fenway;Lyft;lyft_lux;'Lux Black';22.5;243
1543702976106;22;1;12;'2018-12-01 22:22:56';America/New_York;'Beacon Hill';Fenway;Lyft;lyft_luxsuv;'Lux Black XL';32.5;243
154473060955;19;13;12;'2018-12-13 19:50:09';America/New_York;'Beacon Hill';Fenway;Lyft;lyft;Lyft;10.5;243
1543590182736;15;30;11;'2018-11-30 15:03:02';America/New_York;'Beacon Hill';'North End';Uber;9a0e7b09-b92b-4c41-9779-2ad22b4d779d;WAV;13.0;135
1544909106185;21;15;12;'2018-12-15 21:25:06';America/New_York;'Beacon Hill';'North End';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';26.5;135
1543223472935;9;26;11;'2018-11-26 09:11:12';America/New_York;'Beacon Hill';'North End';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;13.0;135
15438109835880000;4;3;12;'2018-12-03 04:23:03';America/New_York;'Beacon Hill';'North End';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;13.0;135
15447399077570000;22;13;12;'2018-12-13 22:25:07';America/New_York;'Beacon Hill';'North End';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;17.5;135
15450471123720000;11;17;12;'2018-12-17 11:45:12';America/New_York;'Beacon Hill';'North End';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;135
15449448121140000;7;16;12;'2018-12-16 07:20:12';America/New_York;'Beacon Hill';'North End';Uber;6f72dfc5-27f1-42e8-84db-ccc7a75f6969;UberXL;22.0;135
154363008496;2;1;12;'2018-12-01 02:08:04';America/New_York;'Beacon Hill';'Haymarket Square';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;135
1543217916137;7;26;11;'2018-11-26 07:38:36';America/New_York;'Beacon Hill';'North End';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';29.5;219
15450174093280000;3;17;12;'2018-12-17 03:30:09';America/New_York;'Beacon Hill';'Haymarket Square';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.0;135
1545115513275;6;18;12;'2018-12-18 06:45:13';America/New_York;'Beacon Hill';'North End';Uber;6c84fd89-3f11-4782-9b50-97c468b19529;Black;18.5;219
1543519681921;19;29;11;'2018-11-29 19:28:01';America/New_York;'Beacon Hill';'North End';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;8.0;219
15438559814590000;16;3;12;'2018-12-03 16:53:01';America/New_York;'Beacon Hill';'Haymarket Square';Uber;997acbb5-e102-41e1-b155-9df7de0a73f2;UberPool;7.5;135
1543281862101;1;27;11;'2018-11-27 01:24:22';America/New_York;'Beacon Hill';'North End';Uber;55c66225-fbe7-4fd5-9072-eab1ece5e23e;UberX;8.5;219
15432786142390000;0;27;11;'2018-11-27 00:30:14';America/New_York;'Beacon Hill';'Haymarket Square';Uber;6d318bcc-22a3-4af6-bddd-b409bfce1546;'Black SUV';27.5;135
15434086882980000;12;28;11;'2018-11-28 12:38:08';America/New_York;'Beacon Hill';'North End';Uber;8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a;Taxi;?;219
15435982822970000;17;30;11;'2018-11-30 17:18:02';America/New_York;'South Station';'Beacon Hill';Lyft;lyft_lux;'Lux Black';22.5;247
